Ort 	          : Madrid
Breitengrad       : 40.45
Längengrad	  : -3.7
Hoehenlage        : 716 Meter ueber NN


Art des TMY       : mittleres Jahr
Bezugszeitraum    : 2017-2019
Datenbasis        : National solar radiation database 

NSRDB,232500,-,-,-,40.45,-3.7,0,716,1,w/m2,w/m2,w/m2
Year,MM,DD,HH,Minute,Temperature,DHI,GHI,DNI,Surface Albedo,Wind Direction,Wind Speed,Pressure
2019,1,18,12,30,6.2,144,144,0,0.16,254,2.6,929
2019,1,18,13,30,7,188,200,25,0.16,258,3.1,928
2019,1,18,14,30,7.3,202,305,227,0.16,260,3.1,928
2019,1,18,15,30,7.2,81,81,0,0.16,260,2.8,927
2019,1,18,16,30,5.5,77,77,0,0.16,254,1.7,927
2019,1,18,17,30,2.7,25,25,0,0.16,250,1.1,927
2019,1,18,18,30,0.9,0,0,0,0.16,256,1.1,927
2019,1,18,19,30,0.1,0,0,0,0.16,267,1.1,927
2019,1,18,20,30,-0.6,0,0,0,0.16,280,1.1,927
2019,1,18,21,30,-1,0,0,0,0.16,296,1.1,927
2019,1,18,22,30,-1.3,0,0,0,0.16,312,1.2,927
2019,1,18,23,30,-1.5,0,0,0,0.16,324,1.2,927
2019,1,18,24,30,-1.6,0,0,0,0.16,329,1.2,927
2019,1,19,1,30,-2.1,0,0,0,0.16,337,1.2,927
2019,1,19,2,30,-2.2,0,0,0,0.16,343,1.2,927
2019,1,19,3,30,-2.3,0,0,0,0.16,346,1.1,927
2019,1,19,4,30,-2.2,0,0,0,0.16,345,1.1,926
2019,1,19,5,30,-1.8,0,0,0,0.16,345,1,926
2019,1,19,6,30,-1.2,0,0,0,0.16,350,0.7,926
2019,1,19,7,30,-0.8,0,0,0,0.16,181,0.4,927
2019,1,19,8,30,-0.4,0,0,0,0.16,93,0.3,927
2019,1,19,9,30,0.3,7,7,0,0.16,188,0.8,927
2019,1,19,10,30,1.7,20,20,0,0.16,202,1.6,927
2019,1,19,11,30,2.8,51,51,0,0.16,210,2.2,927
2019,1,19,12,30,3.1,81,81,0,0.16,212,2.6,926
2019,1,19,13,30,3,136,136,0,0.16,210,2.9,925
2019,1,19,14,30,2.6,41,41,0,0.16,205,2.8,924
2019,1,19,15,30,1.8,31,31,0,0.16,198,2.7,923
2019,1,19,16,30,1,25,25,0,0.16,193,2.4,922
2019,1,19,17,30,0.6,12,12,0,0.16,186,2,922
2019,1,19,18,30,0.7,0,0,0,0.16,179,2,921
2019,1,19,19,30,0.8,0,0,0,0.16,176,2.1,921
2019,1,19,20,30,0.6,0,0,0,0.16,177,1.8,920
2019,1,19,21,30,0.7,0,0,0,0.16,185,1.2,919
2019,1,19,22,30,1.2,0,0,0,0.16,207,0.9,919
2019,1,19,23,30,1.6,0,0,0,0.16,239,0.9,919
2019,1,19,24,30,1.9,0,0,0,0.16,254,1,919
2019,1,20,1,30,2,0,0,0,0.16,282,1.2,918
2019,1,20,2,30,1.9,0,0,0,0.16,293,1.3,918
2019,1,20,3,30,1.9,0,0,0,0.16,307,1.4,918
2019,1,20,4,30,1.6,0,0,0,0.16,325,1.5,919
2019,1,20,5,30,1.3,0,0,0,0.16,341,1.9,919
2019,1,20,6,30,1.5,0,0,0,0.16,349,2.5,920
2019,1,20,7,30,1.7,0,0,0,0.16,353,3,920
2019,1,20,8,30,2.3,0,0,0,0.16,352,3.3,921
2019,1,20,9,30,3.7,29,29,0,0.16,352,4.1,922
2019,1,20,10,30,5.3,120,150,104,0.16,355,5.1,923
2019,1,20,11,30,6.7,176,240,160,0.16,359,5.8,924
2019,1,20,12,30,7.8,60,503,941,0.16,358,5.8,924
2019,1,20,13,30,8.5,218,344,256,0.16,356,5.8,924
2019,1,20,14,30,8.5,210,275,140,0.16,354,5.6,924
2019,1,20,15,30,8,145,152,17,0.16,351,5.1,924
2019,1,20,16,30,6.7,50,263,777,0.16,348,3.8,924
2019,1,20,17,30,4.4,32,101,549,0.16,344,2.6,925
2019,1,20,18,30,2.7,0,0,0,0.16,344,2.4,926
2019,1,20,19,30,2,0,0,0,0.16,347,2.4,926
2019,1,20,20,30,1.4,0,0,0,0.16,350,2.4,927
2019,1,20,21,30,0.8,0,0,0,0.16,351,2.4,927
2019,1,20,22,30,0.4,0,0,0,0.16,349,2.4,928
2019,1,20,23,30,0.1,0,0,0,0.16,347,2.4,928
2019,1,20,24,30,-0.1,0,0,0,0.16,345,2.3,928
2019,1,21,1,30,-0.4,0,0,0,0.16,341,2.2,928
2019,1,21,2,30,-0.5,0,0,0,0.16,339,2.2,929
2019,1,21,3,30,-0.6,0,0,0,0.16,338,2.1,929
2019,1,21,4,30,-0.6,0,0,0,0.16,339,2.1,929
2019,1,21,5,30,-0.7,0,0,0,0.16,341,2.2,929
2019,1,21,6,30,-0.8,0,0,0,0.16,343,2.2,929
2019,1,21,7,30,-0.9,0,0,0,0.16,345,2.2,929
2019,1,21,8,30,0.4,0,0,0,0.16,345,2.7,930
2019,1,21,9,30,2.9,34,127,623,0.16,349,3.7,930
2019,1,21,10,30,4.9,20,20,0,0.16,356,4.6,930
2019,1,21,11,30,6.4,177,237,147,0.16,181,5.1,931
2019,1,21,12,30,7.5,188,366,375,0.16,1,5.1,930
2019,1,21,13,30,8.3,60,535,959,0.16,180,4.9,930
2019,1,21,14,30,8.5,59,501,944,0.16,358,4.7,930
2019,1,21,15,30,8.2,56,410,899,0.16,356,4.3,929
2019,1,21,16,30,6.4,50,272,799,0.16,353,3.1,930
2019,1,21,17,30,3.2,33,107,578,0.16,349,2,930
2019,1,21,18,30,1,0,0,0,0.16,347,1.9,930
2019,1,21,19,30,0.2,0,0,0,0.16,349,1.9,931
2019,1,21,20,30,-0.6,0,0,0,0.16,355,1.8,931
2019,1,21,21,30,-1.5,0,0,0,0.16,180,1.6,931
2019,1,21,22,30,-2.1,0,0,0,0.16,180,1.4,931
2019,1,21,23,30,-2.3,0,0,0,0.16,357,1.2,931
2019,1,21,24,30,-2.3,0,0,0,0.16,356,1.2,931
2019,1,22,1,30,-1.5,0,0,0,0.16,345,1.1,930
2019,1,22,2,30,-1.3,0,0,0,0.16,337,1.1,930
2019,1,22,3,30,-1.1,0,0,0,0.16,330,1.1,929
2019,1,22,4,30,-0.7,0,0,0,0.16,323,1,929
2019,1,22,5,30,-0.7,0,0,0,0.16,315,1,928
2019,1,22,6,30,-0.5,0,0,0,0.16,313,1.1,928
2019,1,22,7,30,-0.3,0,0,0,0.16,311,1.1,928
2019,1,22,8,30,0.4,0,0,0,0.16,309,1.2,927
2019,1,22,9,30,1.8,7,7,0,0.16,305,1.5,927
2019,1,22,10,30,3.2,13,13,0,0.16,300,2.1,927
2019,1,22,11,30,4.6,122,122,0,0.16,298,3,927
2019,1,22,12,30,5.9,186,199,27,0.16,299,3.7,926
2019,1,22,13,30,6.4,218,252,67,0.16,297,4.1,925
2019,1,22,14,30,6.3,110,110,0,0.16,293,4.1,924
2019,1,22,15,30,5.8,69,69,0,0.16,291,3.8,923
2019,1,22,16,30,4.9,30,30,0,0.16,297,3.5,923
2019,1,22,17,30,3.8,14,14,0,0.16,303,3.1,923
2019,1,22,18,30,3,0,0,0,0.16,307,2.8,923
2019,1,22,19,30,2.5,0,0,0,0.16,308,2.7,923
2019,1,22,20,30,2,0,0,0,0.16,308,2.7,923
2019,1,22,21,30,1.4,0,0,0,0.16,305,2.6,923
2019,1,22,22,30,0.9,0,0,0,0.16,301,2.6,922
2019,1,22,23,30,0.5,0,0,0,0.16,296,2.6,922
2019,1,22,24,30,0.4,0,0,0,0.16,293,2.7,922
2019,1,23,1,30,0.2,0,0,0,0.16,288,2.8,921
2019,1,23,2,30,0.3,0,0,0,0.16,287,2.9,921
2019,1,23,3,30,0.3,0,0,0,0.16,285,2.9,920
2019,1,23,4,30,0.6,0,0,0,0.16,283,2.9,920
2019,1,23,5,30,0.9,0,0,0,0.16,284,3,919
2019,1,23,6,30,1.3,0,0,0,0.16,284,3.2,919
2019,1,23,7,30,1.8,0,0,0,0.16,285,3.5,919
2019,1,23,8,30,3.3,0,0,0,0.16,286,4.1,919
2019,1,23,9,30,5.4,36,124,571,0.16,288,4.8,919
2019,1,23,10,30,7.4,20,20,0,0.16,297,5.9,919
2019,1,23,11,30,9,169,188,48,0.16,309,7.1,919
2019,1,23,12,30,10.1,215,258,91,0.16,314,7.6,919
2019,1,23,13,30,10.7,220,253,66,0.16,316,7.6,918
2019,1,23,14,30,10.9,212,257,93,0.16,315,7.4,918
2019,1,23,15,30,10.7,174,212,96,0.16,314,6.8,918
2019,1,23,16,30,9.8,100,101,2,0.16,313,6.1,918
2019,1,23,17,30,8.3,39,39,0,0.16,313,5.5,918
2019,1,23,18,30,7.4,0,0,0,0.16,316,5.5,919
2019,1,23,19,30,7,0,0,0,0.16,319,5.8,919
2019,1,23,20,30,6.7,0,0,0,0.16,322,5.9,919
2019,1,23,21,30,6.3,0,0,0,0.16,324,5.6,919
2019,1,23,22,30,5.6,0,0,0,0.16,325,4.9,920
2019,1,23,23,30,4.9,0,0,0,0.16,324,4.1,920
2019,1,23,24,30,4.5,0,0,0,0.16,323,3.8,920
2019,1,24,1,30,3.6,0,0,0,0.16,319,3.2,920
2019,1,24,2,30,3,0,0,0,0.16,316,3,920
2019,1,24,3,30,2.7,0,0,0,0.16,316,3.1,919
2019,1,24,4,30,2.7,0,0,0,0.16,319,3.3,919
2019,1,24,5,30,2.7,0,0,0,0.16,320,3.4,919
2019,1,24,6,30,2.8,0,0,0,0.16,320,3.5,919
2019,1,24,7,30,3,0,0,0,0.16,321,3.5,919
2019,1,24,8,30,4.6,0,0,0,0.16,322,3.7,920
2019,1,24,9,30,7.3,6,6,0,0.16,323,4.4,920
2019,1,24,10,30,9.5,11,11,0,0.16,330,5.6,921
2019,1,24,11,30,11.1,161,173,28,0.16,339,6.5,921
2019,1,24,12,30,12.3,166,170,8,0.16,344,6.7,922
2019,1,24,13,30,13,196,209,25,0.16,347,6.6,922
2019,1,24,14,30,13.3,215,263,100,0.16,348,6.3,922
2019,1,24,15,30,13,177,238,150,0.16,347,5.7,922
2019,1,24,16,30,11.7,51,51,0,0.16,346,4.4,922
2019,1,24,17,30,9.3,19,19,0,0.16,345,3.3,923
2019,1,24,18,30,7.4,0,0,0,0.16,346,2.8,924
2019,1,24,19,30,6.4,0,0,0,0.16,346,2.6,925
2019,1,24,20,30,5.5,0,0,0,0.16,344,2.3,925
2019,1,24,21,30,4.9,0,0,0,0.16,341,2.2,926
2019,1,24,22,30,4.5,0,0,0,0.16,339,2.2,926
2019,1,24,23,30,4.2,0,0,0,0.16,336,2.2,926
2019,1,24,24,30,4.1,0,0,0,0.16,334,2.1,926
2019,1,25,1,30,3.9,0,0,0,0.16,331,2.4,927
2019,1,25,2,30,3.9,0,0,0,0.16,334,2.8,927
2019,1,25,3,30,3.8,0,0,0,0.16,337,3,927
2019,1,25,4,30,3.7,0,0,0,0.16,338,3.1,927
2019,1,25,5,30,3.5,0,0,0,0.16,339,3.2,927
2019,1,25,6,30,3.3,0,0,0,0.16,342,3.2,928
2019,1,25,7,30,3.3,0,0,0,0.16,345,3.2,928
2019,1,25,8,30,4.7,0,0,0,0.16,348,3.5,928
2019,1,25,9,30,7.3,35,135,630,0.16,353,4.5,929
2019,1,25,10,30,9.4,23,23,0,0.16,179,5.5,929
2019,1,25,11,30,11.1,183,251,161,0.16,3,5.8,929
2019,1,25,12,30,12.5,60,520,943,0.16,4,5.7,929
2019,1,25,13,30,13.4,63,547,951,0.16,2,5.5,929
2019,1,25,14,30,13.7,61,514,940,0.16,180,5.2,929
2019,1,25,15,30,13.3,56,424,900,0.16,358,4.7,929
2019,1,25,16,30,11.4,50,285,805,0.16,356,3.6,929
2019,1,25,17,30,8.2,34,120,603,0.16,356,2.4,930
2019,1,25,18,30,5.9,0,0,0,0.16,179,2.2,930
2019,1,25,19,30,4.9,0,0,0,0.16,4,2.3,931
2019,1,25,20,30,4.1,0,0,0,0.16,9,2.4,931
2019,1,25,21,30,3.2,0,0,0,0.16,13,2.4,931
2019,1,25,22,30,2.4,0,0,0,0.16,15,2.4,931
2019,1,25,23,30,1.8,0,0,0,0.16,15,2.4,931
2019,1,25,24,30,1.6,0,0,0,0.16,15,2.4,931
2019,1,26,1,30,1,0,0,0,0.16,13,2.4,931
2019,1,26,2,30,1,0,0,0,0.16,13,2.7,931
2019,1,26,3,30,1,0,0,0,0.16,14,3,931
2019,1,26,4,30,0.6,0,0,0,0.16,16,2.7,931
2019,1,26,5,30,0.3,0,0,0,0.16,17,2.4,931
2019,1,26,6,30,0.2,0,0,0,0.16,20,2.5,931
2019,1,26,7,30,0.1,0,0,0,0.16,23,2.5,931
2019,1,26,8,30,1.1,0,0,0,0.16,24,2.6,931
2019,1,26,9,30,3.3,38,139,629,0.16,25,2.5,931
2019,1,26,10,30,6.2,76,76,0,0.16,24,1.8,931
2019,1,26,11,30,9,154,326,410,0.16,163,1,931
2019,1,26,12,30,11.2,202,372,347,0.16,281,1.2,930
2019,1,26,13,30,12.8,176,438,512,0.16,253,2.1,929
2019,1,26,14,30,13.6,148,423,566,0.16,247,2.7,929
2019,1,26,15,30,13.4,169,291,296,0.16,244,2.5,928
2019,1,26,16,30,11.2,54,292,802,0.16,236,1.6,928
2019,1,26,17,30,7.9,36,124,599,0.16,231,1.1,927
2019,1,26,18,30,5.9,0,0,0,0.16,235,1.1,927
2019,1,26,19,30,5,0,0,0,0.16,242,1.1,927
2019,1,26,20,30,4.2,0,0,0,0.16,250,1.1,927
2019,1,26,21,30,3.4,0,0,0,0.16,258,1.1,926
2019,1,26,22,30,2.7,0,0,0,0.16,267,1.1,926
2019,1,26,23,30,2.2,0,0,0,0.16,278,1.2,926
2019,1,26,24,30,1.9,0,0,0,0.16,284,1.3,926
2019,1,27,1,30,1.3,0,0,0,0.16,302,1.6,925
2019,1,27,2,30,0.8,0,0,0,0.16,310,1.8,925
2019,1,27,3,30,0.5,0,0,0,0.16,313,1.9,924
2019,1,27,4,30,0.5,0,0,0,0.16,311,1.9,924
2019,1,27,5,30,0.6,0,0,0,0.16,309,2,924
2019,1,27,6,30,0.6,0,0,0,0.16,310,2.1,924
2019,1,27,7,30,0.5,0,0,0,0.16,314,2.2,924
2019,1,27,8,30,2,0,0,0,0.16,317,2.6,925
2019,1,27,9,30,4.7,46,116,427,0.16,323,3.9,925
2019,1,27,10,30,6.9,22,22,0,0.16,330,5.3,926
2019,1,27,11,30,8.5,186,265,185,0.16,333,5.7,926
2019,1,27,12,30,9.5,195,388,390,0.16,332,5.8,926
2019,1,27,13,30,10.1,67,562,957,0.16,331,6,925
2019,1,27,14,30,10.1,66,529,945,0.16,330,5.9,925
2019,1,27,15,30,9.8,62,435,896,0.16,328,5.4,925
2019,1,27,16,30,8.4,54,295,801,0.16,326,4.2,925
2019,1,27,17,30,5.8,38,127,588,0.16,324,3.1,926
2019,1,27,18,30,3.5,0,0,0,0.16,325,2.4,927
2019,1,27,19,30,2.3,0,0,0,0.16,326,2.1,927
2019,1,27,20,30,1.4,0,0,0,0.16,327,2,928
2019,1,27,21,30,0.6,0,0,0,0.16,329,2,928
2019,1,27,22,30,0,0,0,0,0.16,328,1.9,928
2019,1,27,23,30,-0.6,0,0,0,0.16,325,1.9,928
2019,1,27,24,30,-0.9,0,0,0,0.16,322,1.8,928
2019,1,28,1,30,-1.6,0,0,0,0.16,317,1.9,928
2019,1,28,2,30,-2,0,0,0,0.16,318,2,928
2019,1,28,3,30,-2.1,0,0,0,0.16,318,2.2,928
2019,1,28,4,30,-2.1,0,0,0,0.16,312,2.1,928
2019,1,28,5,30,-2.3,0,0,0,0.16,302,2,927
2019,1,28,6,30,-2.3,0,0,0,0.16,295,1.9,927
2019,1,28,7,30,-2,0,0,0,0.16,292,2,927
2019,1,28,8,30,0.2,0,0,0,0.16,291,2.6,927
2019,1,28,9,30,3.4,41,143,612,0.16,292,3.8,927
2019,1,28,10,30,6.2,59,59,0,0.16,298,5.1,927
2019,1,28,11,30,8.5,185,220,82,0.16,306,6,927
2019,1,28,12,30,10,197,392,391,0.16,309,6.2,927
2019,1,28,13,30,11,74,553,922,0.16,310,6.2,926
2019,1,28,14,30,11.5,71,519,906,0.16,313,6.2,926
2019,1,28,15,30,11.4,66,429,863,0.16,317,5.8,926
2019,1,28,16,30,10.1,56,292,776,0.16,319,4.5,926
2019,1,28,17,30,7.4,56,82,163,0.16,323,3.1,926
2019,1,28,18,30,5,0,0,0,0.16,327,2.5,927
2019,1,28,19,30,3.8,0,0,0,0.16,331,2.2,927
2019,1,28,20,30,2.7,0,0,0,0.16,334,2,927
2019,1,28,21,30,1.8,0,0,0,0.16,334,1.8,928
2019,1,28,22,30,1.1,0,0,0,0.16,333,1.8,928
2019,1,28,23,30,0.5,0,0,0,0.16,334,1.8,928
2019,1,28,24,30,0.1,0,0,0,0.16,334,1.7,928
2019,1,29,1,30,-0.7,0,0,0,0.16,331,1.7,928
2019,1,29,2,30,-1.1,0,0,0,0.16,331,1.6,928
2019,1,29,3,30,-1.4,0,0,0,0.16,332,1.5,928
2019,1,29,4,30,-1.4,0,0,0,0.16,331,1.3,927
2019,1,29,5,30,-1.2,0,0,0,0.16,320,1.2,926
2019,1,29,6,30,-1.3,0,0,0,0.16,307,1.2,926
2019,1,29,7,30,-1.4,0,0,0,0.16,300,1.2,926
2019,1,29,8,30,0.2,0,0,0,0.16,288,1.3,926
2019,1,29,9,30,2.2,9,9,0,0.16,273,1.8,925
2019,1,29,10,30,4.1,21,21,0,0.16,263,2.9,925
2019,1,29,11,30,6.8,153,157,10,0.16,265,4.4,924
2019,1,29,12,30,9,41,41,0,0.16,269,5.6,923
2019,1,29,13,30,10.2,45,45,0,0.16,270,6.5,922
2019,1,29,14,30,10.5,226,276,101,0.16,272,7,922
2019,1,29,15,30,10,131,131,0,0.16,274,6.9,921
2019,1,29,16,30,9.1,35,35,0,0.16,277,6.2,921
2019,1,29,17,30,7.6,24,24,0,0.16,283,5.2,921
2019,1,29,18,30,6.3,0,0,0,0.16,290,4.3,921
2019,1,29,19,30,5.2,0,0,0,0.16,297,3.7,922
2019,1,29,20,30,4.1,0,0,0,0.16,303,3,922
2019,1,29,21,30,3.1,0,0,0,0.16,303,2.5,922
2019,1,29,22,30,2.7,0,0,0,0.16,299,2.3,923
2019,1,29,23,30,2.6,0,0,0,0.16,293,1.9,923
2019,1,29,24,30,2.5,0,0,0,0.16,290,1.6,923
2019,1,30,1,30,2.2,0,0,0,0.15,288,1.4,923
2019,1,30,2,30,2.1,0,0,0,0.15,288,1.5,923
2019,1,30,3,30,2,0,0,0,0.15,293,1.5,922
2019,1,30,4,30,1.7,0,0,0,0.15,305,1.7,922
2019,1,30,5,30,1.4,0,0,0,0.15,312,1.6,922
2019,1,30,6,30,0.5,0,0,0,0.15,312,1.5,922
2019,1,30,7,30,-0.4,0,0,0,0.15,310,1.4,923
2019,1,30,8,30,0.9,0,0,0,0.15,307,1.9,923
2019,1,30,9,30,3.4,43,147,602,0.15,306,2.7,923
2019,1,30,10,30,5.4,22,22,0,0.15,302,3.3,924
2019,1,30,11,30,7,193,261,157,0.15,293,3.4,923
2019,1,30,12,30,7.8,211,385,344,0.15,280,3.4,923
2019,1,30,13,30,7.9,72,563,929,0.15,270,3.5,922
2019,1,30,14,30,8.1,225,348,244,0.15,263,3.5,921
2019,1,30,15,30,8,190,256,154,0.15,256,3.2,921
2019,1,30,16,30,6.9,17,17,0,0.15,247,2.3,920
2019,1,30,17,30,5.6,37,37,0,0.15,235,2,919
2019,1,30,18,30,4.7,0,0,0,0.15,227,2.6,919
2019,1,30,19,30,4.2,0,0,0,0.15,224,3.1,918
2019,1,30,20,30,3.9,0,0,0,0.15,225,3.2,918
2019,1,30,21,30,4,0,0,0,0.15,224,3.2,917
2019,1,30,22,30,4.4,0,0,0,0.15,224,3.3,917
2019,1,30,23,30,5,0,0,0,0.15,230,3.6,916
2019,1,30,24,30,5.3,0,0,0,0.15,234,3.7,916
2019,1,31,1,30,6.1,0,0,0,0.15,241,4.4,915
2019,1,31,2,30,6.3,0,0,0,0.15,241,4.5,915
2019,1,31,3,30,6.4,0,0,0,0.15,242,4.5,914
2019,1,31,4,30,6.5,0,0,0,0.15,244,4.4,914
2019,1,31,5,30,6.4,0,0,0,0.15,243,4,914
2019,1,31,6,30,6.3,0,0,0,0.15,241,3.8,913
2019,1,31,7,30,6.4,0,0,0,0.15,241,3.9,914
2019,1,31,8,30,7.1,0,0,0,0.15,242,4.2,914
2019,1,31,9,30,8.3,9,9,0,0.15,243,4.8,914
2019,1,31,10,30,9.6,22,22,0,0.15,248,5.7,914
2019,1,31,11,30,11,48,48,0,0.15,253,6.5,915
2019,1,31,12,30,12.3,156,157,2,0.15,254,6.9,914
2019,1,31,13,30,12.9,145,145,0,0.15,251,7.1,914
2019,1,31,14,30,12.7,227,357,257,0.15,247,7,913
2019,1,31,15,30,12,146,148,4,0.15,240,6.6,913
2019,1,31,16,30,11,92,92,0,0.15,234,6.1,912
2019,1,31,17,30,9.8,21,21,0,0.15,229,5.9,912
2019,1,31,18,30,9.1,0,0,0,0.15,226,6.1,911
2019,1,31,19,30,9,0,0,0,0.15,225,6.5,911
2019,1,31,20,30,9.1,0,0,0,0.15,225,6.9,910
2019,1,31,21,30,9.1,0,0,0,0.15,225,7.1,909
2019,1,31,22,30,9,0,0,0,0.15,224,7.2,909
2019,1,31,23,30,8.9,0,0,0,0.15,225,7.2,908
2019,1,31,24,30,8.8,0,0,0,0.15,226,7.1,907
2019,2,1,1,30,8.6,0,0,0,0.16,233,6,906
2019,2,1,2,30,8.3,0,0,0,0.16,242,4.9,906
2019,2,1,3,30,7.7,0,0,0,0.16,253,4.1,905
2019,2,1,4,30,6.6,0,0,0,0.16,262,3.5,905
2019,2,1,5,30,5.3,0,0,0,0.16,262,2.9,905
2019,2,1,6,30,4.1,0,0,0,0.16,257,2.8,905
2019,2,1,7,30,3.3,0,0,0,0.16,251,3.1,906
2019,2,1,8,30,3.6,0,0,0,0.16,244,3.8,906
2019,2,1,9,30,4.9,42,156,636,0.16,241,5,906
2019,2,1,10,30,6.3,23,23,0,0.16,242,6.3,906
2019,2,1,11,30,7.4,177,192,35,0.16,241,7.3,906
2019,2,1,12,30,7.8,235,348,220,0.16,241,7.8,905
2019,2,1,13,30,7.6,79,79,0,0.16,241,8,904
2019,2,1,14,30,7.5,194,204,21,0.16,241,7.9,903
2019,2,1,15,30,7.1,87,87,0,0.16,247,7.6,903
2019,2,1,16,30,6.4,48,48,0,0.16,254,6.8,903
2019,2,1,17,30,5.2,47,47,0,0.16,259,6,903
2019,2,1,18,30,4.2,0,0,0,0.16,259,5.9,904
2019,2,1,19,30,3.9,0,0,0,0.16,261,6.3,905
2019,2,1,20,30,3.7,0,0,0,0.16,270,6.6,905
2019,2,1,21,30,3.5,0,0,0,0.16,279,6.4,906
2019,2,1,22,30,3.5,0,0,0,0.16,281,6.2,907
2019,2,1,23,30,3.5,0,0,0,0.16,282,6.4,908
2019,2,1,24,30,3.5,0,0,0,0.16,283,6.7,908
2019,2,2,1,30,2.4,0,0,0,0.16,292,7,909
2019,2,2,2,30,1.8,0,0,0,0.16,298,6.7,910
2019,2,2,3,30,1.3,0,0,0,0.16,301,6.3,911
2019,2,2,4,30,0.9,0,0,0,0.16,304,5.9,912
2019,2,2,5,30,0.6,0,0,0,0.16,307,5.7,913
2019,2,2,6,30,0.4,0,0,0,0.16,310,5.6,914
2019,2,2,7,30,0.4,0,0,0,0.16,314,5.5,915
2019,2,2,8,30,1.3,0,0,0,0.16,319,5.7,916
2019,2,2,9,30,3.1,46,156,603,0.16,325,6.2,917
2019,2,2,10,30,4.6,131,145,42,0.16,333,6.9,918
2019,2,2,11,30,5.5,193,228,77,0.16,339,7.1,919
2019,2,2,12,30,5.8,201,419,421,0.16,341,7,920
2019,2,2,13,30,5.8,242,394,282,0.16,341,6.8,921
2019,2,2,14,30,5.6,215,237,43,0.16,339,6.4,921
2019,2,2,15,30,5.2,88,88,0,0.16,337,5.9,922
2019,2,2,16,30,4.5,130,145,48,0.16,335,5.2,923
2019,2,2,17,30,3.2,44,150,612,0.16,333,4.1,924
2019,2,2,18,30,1.8,0,0,0,0.16,332,3.4,925
2019,2,2,19,30,0.8,0,0,0,0.16,329,2.9,926
2019,2,2,20,30,0,0,0,0,0.16,325,2.6,927
2019,2,2,21,30,-0.4,0,0,0,0.16,322,2.8,927
2019,2,2,22,30,-0.6,0,0,0,0.16,323,2.9,928
2019,2,2,23,30,-0.9,0,0,0,0.16,325,2.9,928
2019,2,2,24,30,-1,0,0,0,0.16,327,2.9,928
2019,2,3,1,30,-1.6,0,0,0,0.16,328,2.9,929
2019,2,3,2,30,-2,0,0,0,0.16,329,2.9,929
2019,2,3,3,30,-2.4,0,0,0,0.16,330,2.8,930
2019,2,3,4,30,-2.7,0,0,0,0.16,329,2.8,930
2019,2,3,5,30,-2.9,0,0,0,0.16,328,2.7,931
2019,2,3,6,30,-3.1,0,0,0,0.16,331,2.6,931
2019,2,3,7,30,-3,0,0,0,0.16,334,2.6,932
2019,2,3,8,30,-1.3,0,0,0,0.16,334,3.3,933
2019,2,3,9,30,1.3,45,167,663,0.16,340,4.4,934
2019,2,3,10,30,3.3,118,120,6,0.16,350,5.2,934
2019,2,3,11,30,4.8,70,479,908,0.16,354,5.6,935
2019,2,3,12,30,6,74,569,949,0.16,356,5.8,935
2019,2,3,13,30,6.8,72,600,967,0.16,357,5.9,934
2019,2,3,14,30,7,217,397,346,0.16,358,5.8,934
2019,2,3,15,30,6.7,196,288,207,0.16,180,5.4,934
2019,2,3,16,30,5.6,54,334,849,0.16,0,4.3,934
2019,2,3,17,30,2.9,40,160,674,0.16,179,2.7,935
2019,2,3,18,30,0.3,0,0,0,0.16,357,1.9,935
2019,2,3,19,30,-0.7,0,0,0,0.16,356,1.8,936
2019,2,3,20,30,-1.4,0,0,0,0.16,356,1.8,937
2019,2,3,21,30,-2.1,0,0,0,0.16,356,1.7,937
2019,2,3,22,30,-2.7,0,0,0,0.16,354,1.6,937
2019,2,3,23,30,-3.1,0,0,0,0.16,354,1.6,937
2019,2,3,24,30,-3.3,0,0,0,0.16,355,1.5,938
2019,2,4,1,30,-3.7,0,0,0,0.16,355,1.4,937
2019,2,4,2,30,-3.7,0,0,0,0.16,355,1.3,937
2019,2,4,3,30,-3.6,0,0,0,0.16,358,1.3,937
2019,2,4,4,30,-3.6,0,0,0,0.16,182,1.2,937
2019,2,4,5,30,-3.6,0,0,0,0.16,4,1.2,937
2019,2,4,6,30,-3.6,0,0,0,0.16,3,1.1,937
2019,2,4,7,30,-3.1,0,0,0,0.16,1,1.1,938
2019,2,4,8,30,-0.8,11,15,200,0.16,2,1.3,938
2019,2,4,9,30,2.3,42,169,671,0.16,176,1.5,938
2019,2,4,10,30,4.8,141,198,167,0.16,338,1.4,938
2019,2,4,11,30,7,202,279,170,0.16,320,1.4,938
2019,2,4,12,30,8.4,155,465,591,0.16,313,1.5,938
2019,2,4,13,30,9.1,257,346,161,0.16,312,1.6,937
2019,2,4,14,30,9.4,239,295,107,0.16,317,1.6,937
2019,2,4,15,30,9.3,183,330,327,0.16,325,1.5,937
2019,2,4,16,30,8.2,62,322,781,0.16,331,1,937
2019,2,4,17,30,6.2,53,129,418,0.16,336,0.9,937
2019,2,4,18,30,4.7,0,0,0,0.16,341,1.1,937
2019,2,4,19,30,3.8,0,0,0,0.16,346,1.2,937
2019,2,4,20,30,2.8,0,0,0,0.16,351,1.3,937
2019,2,4,21,30,2,0,0,0,0.16,355,1.3,938
2019,2,4,22,30,1.4,0,0,0,0.16,179,1.3,938
2019,2,4,23,30,0.8,0,0,0,0.16,4,1.3,938
